gene_id	length	func
gene_10614	575	hypothetical protein
gene_10615	520	asparaginyl-tRNA synthetase
gene_10616	321	putative NAD dependent epimerase/dehydratase
gene_10617	435	putative NADH:flavin oxidoreductase/NADH oxidase
gene_10618	472	putative sodium/hydrogen exchanger family protein
gene_10619	1104	putative metallo-beta-lactamase superfamily protein
gene_1062	279	hypothetical protein
gene_10620	964	putative dethiobiotin synthase
gene_10621	863	Diphosphomevalonate decarboxylase
gene_10622	733	hypothetical protein
gene_10623	49	hypothetical protein
gene_10624	547	putative T-complex protein 1
gene_10625	613	hypothetical protein
gene_10628	549	hypothetical protein
gene_10629	337	hypothetical protein
gene_1063	339	hypothetical protein
gene_10630	652	family 20 putative glycosyl hydrolase
gene_10631	597	Organic solute transporter Ostalpha-domain containing protein
gene_10632	129	hypothetical protein
gene_10633	310	putative MYB DNA-binding domain-containing protein
gene_10634	199	putative cell wall protein PhiA
gene_10635	151	hypothetical protein
gene_10636	771	putative dolichyl-phosphate-mannose-protein mannosyltransferase
gene_10637	939	Ribonuclease H-like domain-containing protein
gene_10638	194	hypothetical protein
gene_10639	890	putative myb-like DNA-binding domain-containing protein
gene_1064	248	hypothetical protein
gene_10640	659	Glycosyl hydrolase, five-bladed beta-propellor domain-containing protein
gene_10641	144	hypothetical protein
gene_10642	127	hypothetical protein
gene_10643	1031	putative importin-beta domain-containing protein
gene_10644	1097	putative potassium/sodium efflux P-type ATPase
gene_10645	566	hypothetical protein
gene_10646	386	putative carboxymethylenebutenolidase
gene_10647	189	hypothetical protein
gene_10648	416	putative tRNA wybutosine-synthesizing protein
gene_10649	337	putative HIT zinc finger protein
gene_1065	481	putative flavin-containing superfamily amine oxidase
gene_10650	145	putative glutathione-dependent formaldehyde-activating enzyme
gene_10651	1627	hypothetical protein
gene_10652	315	3-oxo-5-alpha-steroid 4-dehydrogenase
gene_10653	564	Domain of unknown function (DUF3425)-domain containing protein
gene_10654	262	putative NAD-dependent epimerase/dehydratase
gene_10655	447	pap2 superfamily protein
gene_10656	2585	putative ubiquitin carboxyl-terminal hydrolase
gene_10657	321	hypothetical protein
gene_10658	745	putative DFDF domain-containing protein
gene_10659	315	hypothetical protein
gene_1066	519	pantothenate kinase
gene_10660	231	hypothetical protein
gene_10661	819	HLH transcription factor
gene_10662	383	putative integral membrane protein
gene_10663	181	ADP-ribosylation factor family protein XP_018162229.1 ADP-ribosylation factor family protein KZL69055.1 adp-ribosylation factor-like protein 1 KZL72522.1 ADP-ribosylation factor-like protein 1 TKW53072.1 ADP-ribosylation factor-like protein 1 TQN71615.1 ADP-ribosylation factor-like protein 1 CCF37052.1 ADP-ribosylation factor-like protein 1
gene_10664	464	metabolite transport protein
gene_10665	381	putative NAD dependent epimerase/dehydratase
gene_10666	530	putative D-arabinono-1,4-lactone oxidase
gene_10667	1145	guanine(26)-N(2)-dimethyltransferase
gene_10668	1009	hypothetical protein
gene_10669	1040	putative centromere protein Scm3
gene_1067	135	hypothetical protein
gene_10670	280	hypothetical protein
gene_10671	195	hypothetical protein
gene_10672	151	hypothetical protein
gene_10673	232	putative methyltransferase domain-containing protein
gene_10674	548	Serine/threonine-protein kinase psk1
gene_10675	861	hypothetical protein
gene_10676	925	hypothetical protein
gene_10677	519	hypothetical protein
gene_10678	498	putative major facilitator superfamily transporter
gene_10679	318	Domain of unknown function (DUF1917)-domain containing protein
gene_1068	421	putative 26S proteasome subunit P45 family protein
gene_10680	235	Chloroperoxidase
gene_10681	414	Major facilitator superfamily domain-containing protein
gene_10682	196	hypothetical protein
gene_10683	95	hypothetical protein
gene_10684	501	Ankyrin repeat-containing domain protein
gene_10685	298	hypothetical protein
gene_10686	536	hypothetical protein
gene_10687	381	Pyridoxal phosphate-dependent transferase
gene_10688	719	hypothetical protein
gene_10689	550	choline dehydrogenase
gene_1069	496	putative SWIM zinc finger protein
gene_10690	216	hypothetical protein
gene_10691	684	putative CUE domain-containing protein
gene_10692	1118	SNF2 family domain-containing protein OHF02178.1 SNF2 family domain-containing protein
gene_10693	518	General substrate transporter
gene_10694	804	hypothetical protein
gene_10695	705	putative CPL domain-containing protein
gene_10696	228	putative phosphoribosylglycinamide formyltransferase
gene_10697	935	putative ABC-2 type transporter
gene_10698	465	sodium bile acid cotransporter
gene_10699	1134	hypothetical protein
gene_107	479	Ubiquitin-2 like Rad60 SUMO-like-domain containing protein
gene_1070	870	putative BRCA1 C terminus domain-containing protein
gene_10700	1111	putative RecF/RecN/SMC N terminal domain-containing protein
gene_10702	148	hypothetical protein
gene_10703	729	putative plasma membrane fusion protein PRM1
gene_10704	699	putative phosphatidylinositol-specific phospholipase C
gene_10705	290	hypothetical protein
gene_10706	289	ChaC-like protein
gene_10707	70	complex 1 protein
gene_10708	387	putative fasciclin domain-containing protein
gene_10709	275	hypothetical protein
gene_1071	1404	putative non-repetitive/WGA-negative nucleoporin
gene_10710	561	WD40-repeat-containing domain protein
gene_10711	264	putative malate dehydrogenase
gene_10713	321	putative methyltransferase domain-containing protein
gene_10714	381	putative calcineurin-like phosphoesterase
gene_10715	294	hypothetical protein
gene_10716	380	putative ZIP zinc/iron transporter
gene_10717	518	putative adenosylmethionine decarboxylase
gene_10718	494	hypothetical protein
gene_10719	292	catalase domain-containing protein
gene_1072	606	hypothetical protein
gene_10720	531	putative NCS1 nucleoside transporter
gene_10721	131	hypothetical protein
gene_10722	502	putative phosphotyrosyl phosphate activator protein
gene_10723	611	aminopeptidase I zinc metalloprotease EFQ35795.1 aminopeptidase I zinc metalloprotease
gene_10724	360	putative D-isomer specific 2-hydroxyacid dehydrogenase
gene_10725	1005	putative peptidase M16C associated
gene_10726	117	putative ribosomal protein L36
gene_10727	569	putative subtilase
gene_10728	75	hypothetical protein
gene_10729	145	hypothetical protein
gene_1073	180	Translation machinery-associated protein 16
gene_10730	83	hypothetical protein
gene_10731	331	GroES (chaperonin 10)-like protein
gene_10732	1679	family 18 putative glycosyl hydrolase
gene_10733	257	putative short-chain dehydrogenase/ reductase
gene_10734	514	putative MYB DNA-binding domain-containing protein
gene_10735	356	putative NAD dependent epimerase/dehydratase
gene_10736	189	putative CFEM domain-containing protein
gene_10737	264	putative hemerythrin HHE cation binding domain-containing protein
gene_10738	205	hypothetical protein
gene_1074	155	clathrin coat assembly protein ap19 XP_025527701.1 clathrin coat assembly protein ap19 PYH78095.1 clathrin coat assembly protein ap19 RAH81807.1 clathrin coat assembly protein ap19
gene_10740	725	putative fungal-specific transcription factor domain-containing protein
gene_10741	615	hypothetical protein
gene_10742	860	Protein kinase-like domain-containing protein
gene_10743	61	hypothetical protein
gene_10744	420	putative kelch domain-containing protein
gene_10745	197	hypothetical protein
gene_10746	746	putative breast cancer protein
gene_10747	1551	putative importin-beta domain-containing protein
gene_10748	154	hypothetical protein
gene_10749	568	putative FAD binding domain-containing protein
gene_1075	77	hypothetical protein
gene_10750	89	hypothetical protein
gene_10751	258	putative pre-rRNA-processing protein PNO1
gene_10752	946	putative glia
gene_10753	1540	Ankyrin repeat-containing domain protein
gene_10754	1562	autophagy-related protein 27
gene_10755	159	hypothetical protein
gene_10757	379	putative RNA recognition domain-containing protein
gene_10758	277	hypothetical protein
gene_10759	620	hypothetical protein
gene_10760	427	putative GPI transamidase subunit PIG-U
gene_10761	50	hypothetical protein
gene_10762	699	Protein of unknown function (DUF3074)-domain containing protein
gene_10763	363	putative endo-1,3-beta-glucanase
gene_10764	341	tam domain methyltransferase
gene_10765	109	hypothetical protein
gene_10766	319	RlpA-like double-psi beta-barrel-containing protein domain-containing protein
gene_10767	105	hypothetical protein
gene_10768	1065	ATP-dependent RNA helicase has1
gene_10769	155	hypothetical protein
gene_1077	667	putative FAD dependent oxidoreductase
gene_10770	452	hypothetical protein
gene_10771	172	Chitin synthesis regulation, resistance to Congo red-domain containing protein
gene_10772	293	hypothetical protein
gene_10773	204	putative WD domain-containing protein
gene_10774	894	putative glucan endo-1,3-alpha-glucosidase agn1
gene_10775	275	hypothetical protein
gene_10776	488	tryptophanyl-tRNA synthetase
gene_10777	141	hypothetical protein
gene_10778	1490	Glycoprotease family-domain containing protein
gene_10779	1010	nucleoporin NDC1
gene_1078	937	putative RhoGAP domain-containing protein
gene_10780	455	N2227-like protein-domain containing protein
gene_10781	874	Protein of unknown function (DUF3723)-domain containing protein
gene_10782	203	putative RNA recognition domain-containing protein
gene_10783	437	putative glycolipid anchored surface protein
gene_10784	290	hypothetical protein
gene_10785	103	Histone-fold-containing protein
gene_10786	412	hypothetical protein
gene_10787	206	Cyclin, N-terminal domain-domain containing protein
gene_10788	295	hypothetical protein
gene_10789	1055	ABC transporter EFQ33997.1 ABC transporter
gene_1079	504	putative trichodiene oxygenase
gene_10790	502	putative KH domain-containing protein
gene_10791	94	hypothetical protein
gene_10792	801	putative ATPase
gene_10793	539	putative peroxin-3
gene_10794	601	hypothetical protein
gene_10795	334	hypothetical protein
gene_10796	681	putative ferric reductase like transmembrane component
gene_10797	272	hypothetical protein
gene_10798	574	putative tetratricopeptide
gene_10799	320	hypothetical protein
gene_108	251	hypothetical protein
gene_1080	185	Uncharacterized conserved protein-domain containing protein
gene_10800	566	T-complex protein 1 EFQ32135.1 T-complex protein 1
gene_10801	1118	threonine synthase
gene_10803	382	putative 3-deoxy-7-phosphoheptulonate synthase
gene_10804	365	putative allergen
gene_10805	871	Protein of unknown function (DUF3505)-domain containing protein
gene_10806	368	putative peptidase family M28
gene_10807	501	putative major facilitator superfamily transporter
gene_10808	616	putative serine carboxypeptidase
gene_10809	404	hypothetical protein
gene_1081	325	putative short-chain dehydrogenase
gene_10810	199	hypothetical protein
gene_10811	1342	putative helicase associated domain-containing protein
gene_10812	649	putative ferric reductase like transmembrane component
gene_10813	663	interferon-induced GTP-binding protein mx2
gene_10814	534	putative major facilitator superfamily transporter
gene_10815	435	hypothetical protein
gene_10816	135	hypothetical protein
gene_10817	264	hypothetical protein
gene_10818	546	hypothetical protein
gene_10819	215	hypothetical protein
gene_1082	246	vesicle transport V-SNARE protein EFQ33749.1 vesicle transport V-SNARE protein
gene_10820	86	NADH2 dehydrogenase subunit 14k-like protein
gene_10821	638	hypothetical protein
gene_10822	489	exosome complex component CSL4
gene_10823	592	hypothetical protein
gene_10824	855	methyl-CpG binding domain-containing protein 4
gene_10825	430	putative carbon-nitrogen hydrolase
gene_10826	235	hypothetical protein
gene_10827	443	hypothetical protein
gene_10828	707	beta-lactamase family protein
gene_10829	1564	hypothetical protein
gene_1083	431	PLC-like phosphodiesterase, TIM beta/alpha-barrel-containing protein domain-containing protein
gene_10830	1152	hypothetical protein
gene_10831	789	putative magnesium and cobalt transporter cora
gene_10832	1118	hypothetical protein
gene_10833	390	putative integral membrane protein
gene_10834	480	Protein kinase-like domain-containing protein
gene_10835	384	hypothetical protein
gene_10836	349	putative ribosomal L5P family protein
gene_10837	257	hypothetical protein
gene_10838	265	hypothetical protein
gene_10839	667	major facilitator superfamily transporter
gene_1084	279	putative thioesterase
gene_10840	181	hypothetical protein
gene_10841	230	putative PAP2 superfamily protein
gene_10842	136	hypothetical protein
gene_10843	335	Putative RNA methyltransferase
gene_10844	234	hypothetical protein
gene_10845	331	putative integral membrane protein
gene_10846	506	hypothetical protein
gene_10847	222	hypothetical protein
